NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN,IF_Score,EXTRACTED_KEYWORDS
NODE11894909,한국방송·미디어공학회,방송과 미디어,Distance Method를 바탕으로 한 eXplainable Artificial Intelligence(XAI) 기술의 정량 비교 동향,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11894909,공학,전기전자공학,정재훈,,"본 기고문에서는 LIME 및 SHAP과 같은 Pixel-based XAI(eXplainable AI) 기법에 대해 검토하고, 이러한 방법을 정량적으로 평가하는 방법에 대해 서술한다. 현재 많은 XAI 기술들이 제시되었지만, 이를 정량적으로 평가하는 방법은 매우 어려운 문제이다. 이에 XAI 알고리즘 중 어떤 것이 가장 효과적이면서도 정확한지 파악하기 위하여 제시된 기술들을 소개한다. 본 기고문에서는 도장 기반의 distance method를 사용하여 이미지 데이터인 MNIST 데이터셋에서 도장(stamp)의 존재 여부를 예측하는 딥러닝 모델에 XAI 알고리즘으로 적용하여 생성된 설명을 통계 적기법으로 평가한다. 특히, LIME과 SHAP 알고리즘을 distance method로 평가하여, 각 알고리즘이 제공하는 설명의 성능을 비교했다. 결론적으로, Felzenszwalb 방법을 사용한 LIME 알고리즘이 다른 LIME과 SHAP 알고리즘보다 더 효과적인 설명을 제공하는 것으로 보인다.",,0.4286,"performance,xai,deep learning,artificial intelligence"
NODE11894910,한국방송·미디어공학회,방송과 미디어,개인화된 3차원 생성 모델을 활용한 고품질 발화 영상 생성,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11894910,공학,전기전자공학,"고재훈, 김승룡",,"오디오 기반 발화 영상 생성을 위한 최근의 방법은 종종 단안 비디오에서 신경 방사장(NeRF)을 최적화하며, 고화질 및 3D 일관성 있는 새로운 뷰 프레임을 렌더링하는 기능을 활용한다. 그러나 단안 비디오에 포괄적인 3D 정보가 없기 때문에 완전한 얼굴 기하학을 reconstruct하는 데 어려움을 겪는 경우가 많다. 본 논문에서는 개인화를 통해 사전 훈련된 3차원 생성 모델을 바탕으로 그럴듯한 영상을 생성할 수 있는 새로운 오디오 기반 발화 영상 생성 프레임워크인 Talk3D를 제안한다. 본 모델은 개인화된 3D 생성 모델과 더불어 입력 오디오에 의해 구동되는 NeRF 공간의 동적 얼굴 변화를 예측하는 새로운 오디오 유도 주의 U-Net 아키텍처를 제시하며, 오디오와 무관한 장면 변화를 효과적으로 분리하는 다양한 컨디션 토큰을 사용하는 구조이다. 기존 방법에 비해 Talk3D는 극단적인 카메라 포즈에서도 현실적인 영상을 생성하는 데 탁월하며, 우리의 접근 방식이 정량적 및 정성적 평가 측면에서 최첨단 벤치마크를 능가한다는 것을 보여주는 광범위한 실험을 수행하고 이를 설명하고자 한다.",,0.4286,"u net,camera"
NODE11894912,한국방송·미디어공학회,방송과 미디어,음성 기반 말하는 3D 얼굴 애니메이션 생성 연구 동향,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11894912,공학,전기전자공학,김학구,,"음성 신호로부터 3D 얼굴 영상을 생성하는 연구는 최근 활발하게 연구되고 있는 기술로 게임, 영화 제작, 가상현실 분야 등에서 널리 활용될 수 있다. 음성 신호와 얼굴 움직임, 특히 입술의 움직임 간에는 높은 상관관계를 가지고 있기 때문에 충분한 데이터가 주어진 경우, 그 관계를 학습할 수 있다. 본 기고문에서는 음성 신호로부터 3D 얼굴 영상을 생성하는 기술(Speech-driven 3D Facial Animation)의 최근 동향과 향후 연구 방향에 대해서 논의한다. 이러한 방향성에서 대표적인 접근 방법론과 그 한계점을 소개하며, 이를 바탕으로 향후 연구 방향에 대해 논의하고자 한다.",,0.4286,"virtual reality,signaling,game"
NODE11894913,한국방송·미디어공학회,방송과 미디어,영상 기반 사람 검색 주요 기술과 현황,,202407,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11894913,공학,전기전자공학,엄찬호,,"본 기고에서는 최근 컴퓨터 비전 분야에서 활발하게 연구되고 있는 여러 분야 중에 하나인 영상 기반 사람 검색의 주요 기술과 현재 동향을 분석하고자 한다. 다양한 컴퓨터 비전 기술들이 발전함에 따라 사람 검색 기술도 큰 발전을 이루었으며, 영상 기반 사람 검색 기술은 다양한 분야에서 중요한 역할을 하고 있다. 사람 재식별(re-identification)과 객체 탐지(object detection) 기술에 기반한 사람 검색은 보안, 감시, 소매 및 스마트 시티 등 여러 응용 분야에서 큰 주목을 받고 있다. 본 기고에서는 사람 검색 기술의 기술적 구성 요소와 최신 연구 방향에 대해 논의한다.",,0.4286,"object detection,computer vision"
NODE11963799,한국방송·미디어공학회,방송과 미디어,디지털 방송,,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11963799,공학,전기전자공학,박재홍,,"1990년대 초반부터 2000년대 초반까지의 약 10년 동안은 선진국들이 개발한 아날로그 방식의 통신과 방송 기술로부터 벗어나 디지털 기술을 도입하고 독자적 실상용 개발로 앞서가고자 최선의 노력을 기울였고, 그 노력의 결실로 우리는 통신방송기술 분야에서 선진국 수준으로 도약할 수 있게 되었다. 초기 논의 과정부터 서비스에 이르기까지 난관이 너무 많아 긴 시간을 낭비했던 디지털 위성방송, 순조로운 결론에도 불구하고 심각한 재검토 논란에 휘말린 디지털 지상파 TV 방송은 물론이고 비교적 순조로웠던 케이블 TV도 결국은 어려움을 겪게 되었으며 라디오 방송은 아직도 디지털 전환의 가능성을 보여주지 못하고 있다. 본고에서는 우리나라의 디지털 방송 전환이 이루어진, 이 격동의 시기인 1990년대 초반부터 2000대 초반까지 디지털 방송의 도입과정과 기술 개발의 역사를 돌이켜 본다.",,0.4286,
NODE11963800,한국방송·미디어공학회,방송과 미디어,지상파 DMB 20년을 돌아보며,,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11963800,공학,전기전자공학,조삼모,,"거리에서, 달리는 자동차 안에서, 지하철에서도 ‘언제 어디서나’, ‘걸어 다니는’, ‘내 손안의 TV’ 등 수많은 수식어를 가졌던 이동멀티미디어방송(DMB) 서비스. 2005년 말 국내 본방송이 시작된 이후 단시간에 휴대폰 필수 기능으로 자리를 잡았고, 2012년 이용률 30%를 넘기며 빠르게 확산되었던 지상파 DMB 서비스는 2023년 현재 이용률 2% 남짓한 수치로 떨어져 새삼 미디어 이용 환경의 극적인 변화를 실감케 한다. 유튜브와 넷플릭스가 필수 앱이 된 지금 스마트폰에서 DMB 기능은 찾아보기 어렵게 되었고 당시 야심 차게 뛰어든 여섯 개 사업자 중 두 개 사업자가 이미 사업을 접고 신호 송출을 중단했다. 본 고에서는 지상파 DMB를 중심으로 한 이동 방송 서비스가 겪어온 길을 주요 마일스톤별로 정리하고 각 단계에서의 난관을 돌파하고 혁신을 이루고자 했던 많은 노력들을 돌아보고자 한다.",,0.4286,"youtube,signaling,utilization rate"
NODE11963801,한국방송·미디어공학회,방송과 미디어,지상파 3DTV 방송서비스,,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11963801,공학,전기전자공학,김병선,,"2010년을 전후로 HDTV 방송이 보편화되면서 시청자들은 점점 더 HD를 넘어서는 새롭고 실감나는 방송서비스를 요구하기 시작했다. 이런 시청자의 요구에 부응하기 위하여 3DTV, UHDTV 등과 같은 실감방송 서비스에 대한 연구가 활성화되기 시작했다. 영화계에서는 1000만 이상의 관객을 모은 ‘아바타’를 시작으로 ‘이상한 나라의 앨리스’, ‘타이탄’, ‘드래곤 길들이기’ 그리고 ‘트론’까지 3D 영화가 연이어 개봉되며 대중의 관심이 집중되었다. 또한 2010년에는 KBS에서 지상파 3DTV 실험방송서비스를 시작하면서, 3D 영화에 대한 관심이 3DTV로 옮겨지기 시작했다. 이에 따라 3DTV의 판매량도 급격히 증가하여, TV산업의 활성화로 이어졌다. KBS는 2010년 5월부터 3달간 1차 지상파 3DTV 실험방송, 2010년 10월부터 2011년 12월까지 2차 지상파 3DTV 실험방송을 실시하여, 시청자들의 지상파 3DTV 서비스에 대한 요구사항과 시청 경험에 대한 의견을 수렴하고 3DTV 서비스의 필요성과 유효성을 검증하였다. KBS가 실시한 지상파 3DTV 방송서비스는 프레임 호환방식, 서비스호환방식, 하이브리드 방식의 세 가지 3DTV 방송서비스로 구분될 수 있다. 2010년 5월부터 실시한 1차 지상파 3DTV 실험방송에는 프레임 호환방식이 사용되었고, 이 방식은 2010년 8월 대구세계육상선수권 프레대회를 3DTV로 생중계하는데 사용되었다. 2010년 10월부터 실시한 2차 지상파 3DTV 실험방송은 서비스 호환방식과 하이브리드 방식의 두 가지 3DTV 실험방송으로 추진되었다. 서비스 호환방식과 하이브리드 방식의 3DTV 방송서비스는 2011년 8월 대구세계육상선수권대회의 생중계에 사용됨으로써, 시청자의 고품질 실감방송 서비스 요구에 부합하고 실제 적용 가능한 방송서비스임을 확인할 수 있었다. 본 기고에서는 지상파 3DTV 방송서비스를 위한 프레임 호환방식, 서비스 호환방식, 하이브리드 방식 등 세 가지 방식의 지상파3DTV 실험방송의 송수신 방법과 그에 따른 장단점 및 적용 결과에 대해 설명한다.",,0.4286,
NODE11963802,한국방송·미디어공학회,방송과 미디어,지상파 UHDTV 방송 서비스 기술 현황 및 전망,,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11963802,공학,전기전자공학,"김제우, 서재현, 배병준",,"2017년 5월 세계 최초로 지상파 UHDTV 방송 서비스를 시작한 이래로, 어느덧 7년이라는 시간이 지나고 있다. 처음의 기대와 달리 지상파 UHDTV 방송은 조금은 더디게 전국망 구축과 프로그램 제작 비율 확대가 진행되고 있다. 시청자의 미디어 소비 환경과 행태가 TV 프로그램에서 스마트폰 등 모바일 기기를 이용한 OTT, SNS, 숏츠 등의 미디어로 주류가 넘어가면서 지상파 방송 서비스의 이용률이 낮아진 점도 큰 작용을 하고 있다. 그러나, 지상파 방송은 국민에게 가장 밀접하게 다양한 정보를 제공하는 주체이고, 대국민 보편 서비스로서 지상파 UHDTV 방송 서비스는 활성화될 필요가 있으며, 또한 지속적으로 다양한 보편 서비스를 확대하는 것을 고려해야 할 시점이다. 본 고에서는 대국민 보편 서비스로서의 지상파 UHDTV 방송 서비스 기술에 대해서 지금까지의 진행 과정과 기술적 특징, 그리고 추진되어 왔던 서비스들을 살펴보면서, 향후 지상파 UHDTV 방송 서비스의 나아갈 방향에 대해서 고찰해 보고자 한다.",,0.4286,utilization rate
NODE11991373,한국전자파학회,한국전자파학회논문지,간략화된 출력 네트워크와 종합적인 출력 Back-off 확장 기술을 적용한 1∼2 GHz 광대역 Doherty 전력증폭기,1-2 GHz Doherty Power Amplifier Applying a Simplified Load Network and Composite Output Back-off Extension Techniques,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11991373,공학,전기전자공학,"유은주, 진일비, 배순철, 빈수현, 이윤정, 주윤형, 양영구",,"본 논문은 병렬 소자 병합과 집중소자들 대신 등가의 전송선로를 사용함으로써 간략화된 출력 매칭 네트워크(OMN)와 확장된 OBO(output power back-off)를 갖는 광대역 Doherty 전력증폭기(DPA)를 제안한다. ABCD 행렬로부터 OMN 구조를 결정하는 회로 파라미터들을 도출하고, 추출된 세 개의 파라미터들에 의해 결정되는 8개의 구조에 대한 분석을 통해 최대의 비대역폭을 갖는 구조를 찾아냈다. 제작된 DPA는 비대역폭 66.7 %인 1.0∼2.0 GHz의 대역을 가지며 CW(continuous wave) 신호 기준 40.5∼42.8 dBm의 최대 출력 전력에서 50.1∼76.0 %의 DE를, 8 dB back-off된 출력에서 40.2∼54.4 %의 DE와 11.3∼14.6 dB의 전력 이득 성능을 얻었다. 채널 대역폭 20 MHz, PAPR(peak-to-average power ratio) 8 dB의 LTE 신호 기준으로는 32.5∼34.8 dBm의 평균 출력 전력에서 42.1∼52.7 %의 DE, 10.3∼13.2 dB의 전력 이득과 -35.7∼-27.5 dBc의 ACLR 성능을 얻었다.","This paper presents a broadband Doherty power amplifier (DPA) with an extended output power back-off (OBO) and a simplified output matching network (OMN) by merging parallel components and replacing lumped components with an equivalent transmission line. The circuit parameters defining the structure of the OMN were derived from the ABCD matrices. For the broadband design, the structure with the widest fractional bandwidth (FBW) was selected among the eight structures with different combinations of circuit parameters. Under continuous wave (CW) signal, the implemented DPA exhibited DE of 50.1∼76.0 % at a peak output power of 40.5∼42.8 dBm, DE of 40.2∼54.4 %, and power gain of 11.3∼14.6 dB at an 8 dB back-off output power for the band of 1.0∼2.0 GHz where the fractional bandwidth was 66.7 %. In the case of an LTE signal with a channel bandwidth of 20 MHz and a peak-to-average power ratio (PAPR) of 8 dB, DE of 42.1∼52.7 %, power gain of 10.3-13.2 dB, and ACLR of -35.7∼−27.5 dBc were exhibited.",0.4146,"network,transmission,structure,design,power amplifier,performance,broadband,signaling"
NODE11991377,한국전자파학회,한국전자파학회논문지,적층 구조가 적용된 원형편파 마이크로스트립 패치 안테나 설계,Design of a Circularly Polarized Microstrip Patch Antenna with a Stacked Structure,202410,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11991377,공학,전기전자공학,"박목윤, 여수철, 황금철",,"본 논문에서는 임피던스 대역폭과 축비 대역폭 향상을 위해 적층 구조가 적용된 원형편파 특성을 갖는 직접 급전 마이크로스트립 패치 안테나를 제안한다. 제안된 안테나는 급전 패치 안테나와 기생 패치 안테나로 구성되며, 하부 기판과 상부 기판 사이에 삽입한 공기층과 기생 패치로 임피던스 대역폭과 축비 대역폭을 증가시켰다. 원형 편파 동작을 위해 급전 패치와 기생 패치의 대각선 모서리를 절단하였으며, 패치 내부의 십자 형태의 슬롯을 추가하였다. 제안된 안테나는 제작 및 측정을 진행하였다. 측정 결과 −10 dB 이하 임피던스 대역폭은 7.34∼9.46 GHz, 3 dB 이하 축비 대역폭은 8.06∼9.39 GHz이다.","In this study, a directly fed microstrip patch antenna with circular polarization was proposed, utilizing a stacked structure to enhance the impedance and axial ratio bandwidths. The proposed antenna consists of a driven patch antenna and a parasitic patch antenna with an air layer and a parasitic patch inserted between the lower and upper substrates to increase the impedance and axial ratio bandwidths. For circular polarization, the diagonal corners of the driven and parasitic patches were truncated and a cross-shaped slot was added inside the patches. The proposed circularly polarized antenna structure was fabricated and tested. Measurement results showed an impedance bandwidth below −10 dB ranging from 7.34 to 9.46 GHz, and an axial ratio bandwidth below 3 dB from 8.06 to 9.39 GHz.",0.4146,"structure,circular polarization"
