NODE_ID,IPRD_NM,PLCT_NM,NODE_TTLE,NODE_TTLE_EN,PBSH,NODE_LINK,NODE_CLSS_01,NODE_CLSS_02,AUTR_NM,KYWD,ABST_KR,ABST_EN
NODE10755622,한국강구조학회,한국강구조학회지,딥러닝 첫걸음,Deep Learning for Beginners,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755622,공학,건축공학,문지호,,,
NODE10755632,한국강구조학회,한국강구조학회지,건설 산업과 ESG (부제: 중재는 ESG다),Construction Industry and ESG: Arbitration is ESG,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755632,공학,건축공학,안건형,,,
NODE10755502,한국소음진동공학회,한국소음진동공학회논문집,Information for Authors/논문원고 집필요강 외,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755502,공학,기계공학,편집부,,,
NODE10755609,한국강구조학회,한국강구조학회지,포스트 코로나 시대 국내 강구조 건축물의 전망과 기대,,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755609,공학,건축공학,이경구,,,
NODE10755610,한국강구조학회,한국강구조학회지,자연재해 및 인위재난에 대응하기 위한 국내 최신기술 동향,Recent technology trends for natural and man-made hazards,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755610,공학,건축공학,김성용 ,,,
NODE10755611,한국강구조학회,한국강구조학회지,"서울시, 대심도 빗물저류배수터널 인프라 구축",Builds an infrastructure for deep rainwater storage and drainage tunnel in Seoul,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755611,공학,건축공학,"윤선권, 김민석, 최현석",,,
NODE10755612,한국강구조학회,한국강구조학회지,구조·구급 비상도로 운영을 위한 도로안전시설물(안),Road Safety Facilities of Emergency Rescue Road,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755612,공학,건축공학,"채종길, 박성호, 최승현, 도명식",,,
NODE10755613,한국강구조학회,한국강구조학회지,재난 현장대응력 증진을 위한 인공지능 기술 활용,Application of Artificial Intelligence for Disaster Response,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755613,공학,건축공학,최민지,,,
NODE10755614,한국강구조학회,한국강구조학회지,(12월호) 초탄성 형상기억합금의 거동특성 및 지진피해 저감장치로의 적용 / (02월호) 감염병 즉시 대응 모듈러시스템 및 긴급시설 비축공급 방안,Structural behavior of shape memory alloy and its application to earthquake damage reduction device / Modular system and emergency facility supply chain for immediate response to infectious disease,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755614,공학,건축공학,편집부,,,
NODE10755615,한국강구조학회,한국강구조학회지,기계학습 기반 강구조 설계를 위한 피처 엔지니어링,Feature Engineering for Machine Learning-based Steel Structural Design,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755615,공학,건축공학,"이승혜, 이재홍",,,
NODE10755616,한국강구조학회,한국강구조학회지,부유식 해상태양광패널 지지구조설계를 위한 해석방법,Analysis method of the supporting frames for offshore floating solar panels,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755616,공학,건축공학,"송지훈, 김준섭, 정우철, 김승준",,,
NODE10755617,한국강구조학회,한국강구조학회지,L형강 및 철근으로 보강된 NRC 보의 휨 성능 평가,Flexural Performance Evaluation of NRC Beams Reinforced with L-shaped Angles and Rebars,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755617,공학,건축공학,"이상윤, 김승훈, 이주성, 박정희, 배병호",,,
NODE10755618,한국강구조학회,한국강구조학회지,남한강 아치 철도교의 설계와 시공,Design and Construction of Namhangang Railway Arch Bridge,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755618,공학,건축공학,"홍준형, 박효기, 변형균, 김홍영, 이동찬, 차경렬",,,
NODE10755619,한국강구조학회,한국강구조학회지,강-폴리머 조립식 합성 바닥 개발과 적용,Application and Development of Steel-Polymer Prefabricated Composite Floors,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755619,공학,건축공학,박민재,,,
NODE10755620,한국강구조학회,한국강구조학회지,디지털 가조립 시스템 개발을 위한 단품 비교 시스템 기술,Part Compare System Technology for Development of Digital Pre-Assembly System,202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755620,공학,건축공학,"윤기정, 정영민, 정재섭",,,
NODE10755621,한국강구조학회,한국강구조학회지,"경기도 파주시 드라마세트장 (방송시설, 촬영소)","Drama Location Set in Paju-si, Gyeonggi-do (Broadcasting facilities and studio)",202110,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755621,공학,건축공학,정석재,,,
NODE10755690,한국도시철도학회,한국도시철도학회논문집,편집위원회 운영 및 논문심사 규정 외,,202109,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755690,공학,전기전자공학,편집부,,,
NODE10756562,Korean Institute of Information Scientists and Engineers,정보과학회지,심볼릭 인공지능의 역사와 상식추론,History of Symbolic AI and Commonsense Reasoning,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756562,공학,컴퓨터학,박승수,,,
NODE10756563,Korean Institute of Information Scientists and Engineers,정보과학회지,한국어 자연언어처리의 태동과 이슈,Korean Natural Language Processing: Its Rise and Issues,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756563,공학,컴퓨터학,최기선,,,
NODE10755740,한국생태환경건축학회,KIEAE Journal,Instructions for Authors etc.,Instructions for Authors etc.,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755740,공학,건축공학,편집부,,,
NODE10755746,한국신재생에너지학회,신·재생에너지,INSTRUCTION TO AUTHORS etc.,INSTRUCTION TO AUTHORS etc.,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10755746,공학,재료·에너지공학,편집부,,,
NODE10756555,Korean Institute of Information Scientists and Engineers,정보과학회지,이임사,Farewell Address,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756555,공학,컴퓨터학,나연묵,,,
NODE10756556,Korean Institute of Information Scientists and Engineers,정보과학회지,“인공지능 역사 워크샵” 특집을 내면서,“History of Artificial Intelligence in Korea” About This Issue,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756556,공학,컴퓨터학,"김유섭, 김지인",,,
NODE10756557,Korean Institute of Information Scientists and Engineers,정보과학회지,정보과학회지 월별 특집계획,2020 Special Issues,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756557,공학,컴퓨터학,편집부,,,
NODE10756558,Korean Institute of Information Scientists and Engineers,정보과학회지,정보과학회지 특집원고 모집,Call for Proposals,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756558,공학,컴퓨터학,편집부,,,
NODE10756559,Korean Institute of Information Scientists and Engineers,정보과학회지,월별 학술행사 개최계획,Upcoming Academic Conferences,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756559,공학,컴퓨터학,편집부,,,
NODE10756560,Korean Institute of Information Scientists and Engineers,정보과학회지,학회동정,KIISE News,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756560,공학,컴퓨터학,편집부,,,
NODE10756561,Korean Institute of Information Scientists and Engineers,정보과학회지,초기의 한국 인공지능 연구자들은 무엇을 고민했는가?,What role did early Korean artificial intelligence researchers want to play?,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756561,공학,컴퓨터학,김진형,,,
NODE10756564,Korean Institute of Information Scientists and Engineers,정보과학회지,인공지능 도입 초창기 출연연구소의 연구활동 소개 - 한의진단시스템과 한국어처리를 중심으로 -,Introduction of R&D Activities in Governmental Research Institutes at the Early-stage of AI in Korea - Oriental Diagnosis System and Korean Language Processing -,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756564,공학,컴퓨터학,"김두현, 신동하, 박세영",,,
NODE10756565,Korean Institute of Information Scientists and Engineers,정보과학회지,생명체의 유연한 자연지능 모사 방법과 데이터 기반 방법을 융합한 통합 인공지능,Integrated Artificial Intelligence fused Data-driven and Human-inspired Intelligence,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756565,공학,컴퓨터학,"김진아, 김영길, 장민수, 이영한, 류제광, 우성호, 박재득, 이지항, 박영균, 류중원, 이상완, 윤기중, 김태희, 장병탁, 박상욱, 최윤호",,,
NODE10756566,Korean Institute of Information Scientists and Engineers,정보과학회지,바이브컴퍼니 - AI Everywhere 시대의 중심,VAIV,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756566,공학,컴퓨터학,김유섭,,,
NODE10756567,Korean Institute of Information Scientists and Engineers,정보과학회지,정보과학회논문지 11월호,"November, 2021",202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756567,공학,컴퓨터학,편집부,,,
NODE10756568,Korean Institute of Information Scientists and Engineers,정보과학회지,우수 해외학술행사 논문 모집 안내 외,Call for Papers: International Conferences etc.,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756568,공학,컴퓨터학,편집부,,,
NODE10756580,Korean Institute of Information Scientists and Engineers,정보과학회지,회의 개최결과 외,Report on Committee Meeting etc.,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756580,공학,컴퓨터학,편집부,,,
NODE10756605,한국조명·전기설비학회,조명·전기설비학회논문지,논문투고 규정 외,,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10756605,공학,전기전자공학,편집부,,,
NODE11667757,한국강구조학회,한국강구조학회지,고장력볼트 설치 시공시의 품질관리,Quality Control at the Installation of High-Strength Bolts,202312,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11667757,공학,건축공학,"최인락, 김성배, 최성모",,,
NODE11763540,한국지반신소재학회,한국지반신소재학회지,비탈면 유지관리를 위한 GIS 기술 활용 연구,,202310,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11763540,공학,건축공학,"황범식, 김한샘, 도종남, 김낙영",,,
NODE11763541,한국지반신소재학회,한국지반신소재학회지,12<SUP>th</SUP> ICG 국제 컨퍼런스 참가 후기,,202310,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11763541,공학,건축공학,조성우,,,
NODE11660975,한국디지털콘텐츠학회,The Journal of Contents Computing,Manuscript Submission Guidelines etc.,Manuscript Submission Guidelines etc.,202312,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11660975,공학,컴퓨터학,편집부,,,
NODE11924160,Korean Institute of Information Scientists and Engineers,정보과학회지,“AI Commercialization” 특집을 내면서,“AI Commercialization” About This Issue,202409,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11924160,공학,컴퓨터학,"정영섭, 조준수",,,
NODE11924161,Korean Institute of Information Scientists and Engineers,정보과학회지,정보과학회지 월별 특집계획,2024 Special Issues,202409,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11924161,공학,컴퓨터학,편집부,,,
NODE10671798,한국조명·전기설비학회,조명·전기설비,"이사회, 신임회장, 감사선출, 직선평의원회 개최보고, 편집위원회 외",,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671798,공학,전기전자공학,편집부,,,
NODE10671762,대한전기학회,전기학회논문지 P,The Transactions of the Korean Institute of Electrical Engineers etc.,The Transactions of the Korean Institute of Electrical Engineers etc.,202112,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671762,공학,전기전자공학,편집부,,,
NODE10671785,한국조명·전기설비학회,조명·전기설비,“피뢰시스템” 특집을 내면서,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671785,공학,전기전자공학,김재호,,,
NODE10671786,한국조명·전기설비학회,조명·전기설비,전기에너지 환경변화에 따른 피뢰시스템 인증체계 전략,The strategy for LPS certification system according to changes in electrical energy environment,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671786,공학,전기전자공학,송길목,,,
NODE10671787,한국조명·전기설비학회,조명·전기설비,교육시설(초중고)의 피뢰시스템 실태 및 안전관리 방안,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671787,공학,전기전자공학,김성철,,,
NODE10671788,한국조명·전기설비학회,조명·전기설비,저층 건축물의 용도에 따른 피뢰설비 설계기준 개선방안,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671788,공학,전기전자공학,강신동,,,
NODE10671789,한국조명·전기설비학회,조명·전기설비,스마트시티 서비스 연계를 위한 스마트도로조명 현황 분석,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671789,공학,전기전자공학,강정모,,,
NODE10671790,한국조명·전기설비학회,조명·전기설비,조명분야 BIM 표준화 동향 및 대응전략,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671790,공학,전기전자공학,"조미령, 김인태",,,
NODE10671793,한국조명·전기설비학회,조명·전기설비,서울식물원 오픈스페이스 야간경관조명 계획 및 스마트제어 장치 설치 사례,,202111,https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE10671793,공학,전기전자공학,송진용,,,
